,widths,heights
2140,304,54
2141,354,58
2142,302,51
2143,38,10
2144,321,58
2145,352,66
2146,8,28
2147,88,58
2148,336,76
2149,30,9
2150,178,59
2151,256,56
2152,75,58
2153,216,51
2154,270,64
2155,78,60
2156,311,49
2157,361,78
2158,570,80
2159,57,56
2160,256,52
2161,362,72
2162,175,55
2163,396,58
2164,112,52
2165,174,48
2166,155,60
2167,57,34
2168,162,59
2169,79,61
2170,126,59
2171,330,60
2172,281,93
2173,99,53
2174,165,44
2175,325,62
2176,338,60
2177,221,63
2178,390,93
2179,38,36
2180,33,85
2181,365,75
2182,15,46
2183,305,77
2184,115,78
2185,163,56
2186,363,89
2187,118,86
2188,249,100
2189,57,38
2190,350,65
2191,371,77
2192,59,67
2193,157,35
2194,16,21
2195,267,58
2196,353,80
2197,258,96
2198,25,22
2199,155,52
2200,266,48
2201,181,46
2202,139,46
2203,377,66
2204,254,74
2205,183,56
2206,7,7
2207,156,60
2208,283,57
2209,328,83
2210,395,67
2211,14,37
2212,247,59
2213,53,64
2214,295,47
2215,99,78
2216,294,58
2217,322,61
2218,315,57
2219,50,7
2220,208,57
2221,354,72
2222,20,41
2223,81,79
2224,322,76
2225,18,7
2226,133,62
2227,223,87
2228,65,56
2229,217,49
2230,277,46
2231,92,63
2232,295,57
2233,350,93
2234,386,84
2235,6,7
2236,312,59
2237,330,76
2238,160,61
2239,347,57
2240,73,48
2241,133,62
2242,162,54
2243,50,40
2244,191,67
2245,68,71
2246,103,73
2247,264,99
2248,295,89
2249,92,38
2250,149,50
2251,287,72
2252,220,67
2253,397,94
2254,259,66
2255,333,96
2256,346,92
2257,14,13
2258,89,97
2259,228,97
2260,226,111
2261,467,105
2262,124,94
2263,361,97
2264,335,182
2265,432,104
2266,199,112
2267,533,135
2268,260,117
2269,284,111
2270,124,167
2271,132,115
2272,518,167
2273,10,15
2274,552,167
2275,123,106
2276,338,162
2277,302,116
2278,58,58
2279,183,125
2280,94,114
2281,273,123
2282,318,116
2283,280,181
2284,229,191
2285,310,111
2286,268,106
2287,129,141
2288,112,115
2289,447,172
2290,221,112
2291,350,160
2292,104,63
2293,128,94
2294,258,108
2295,9,19
2296,89,108
2297,373,132
2298,137,114
2299,291,116
2300,314,169
2301,42,47
2302,464,176
2303,239,112
2304,43,47
2305,91,120
2306,137,123
2307,260,165
2308,9,18
2309,290,113
2310,487,115
2311,322,113
2312,176,124
2313,1,1
2314,92,110
2315,470,165
2316,522,123
2317,521,116
2318,267,130
2319,123,106
2320,167,70
2321,121,121
2322,215,72
2323,305,128
2324,309,121
2325,112,167
2326,121,118
2327,238,172
2328,291,111
2329,11,15
2330,111,58
2331,225,56
2332,226,51
2333,395,52
2334,136,54
2335,350,60
2336,317,65
2337,448,58
2338,168,57
2339,503,86
2340,262,55
2341,232,49
2342,108,66
2343,173,47
2344,451,51
2345,10,7
2346,453,80
2347,131,54
2348,334,88
2349,272,51
2350,54,29
2351,199,49
2352,74,54
2353,301,54
2354,331,63
2355,281,85
2356,155,53
2357,315,69
2358,313,71
2359,75,66
2360,456,94
2361,141,47
2362,345,62
2363,82,34
2364,125,51
2365,252,49
2366,8,7
2367,127,58
2368,398,65
2369,115,48
2370,281,52
2371,321,76
2372,25,25
2373,531,89
2374,272,66
2375,28,20
2376,54,60
2377,106,61
2378,138,60
2379,9,9
2380,342,63
2381,427,71
2382,401,77
2383,123,45
2384,79,49
2385,163,39
2386,137,65
2387,296,60
2388,393,59
2389,271,78
2390,74,52
2391,126,40
2392,113,52
2393,454,62
2394,79,68
2395,166,52
2396,130,67
2397,284,58
2398,8,7
2399,93,101
2400,166,74
2401,162,83
2402,273,60
2403,134,68
2404,224,83
2405,206,99
2406,349,78
2407,185,72
2408,204,112
2409,648,137
2410,1,1
2411,143,74
2412,403,152
2413,8,5
2414,370,152
2415,133,79
2416,216,147
2417,229,104
2418,45,32
2419,165,84
2420,96,88
2421,242,101
2422,314,84
2423,224,125
2424,127,96
2425,265,104
2426,258,100
2427,96,118
2428,436,135
2429,157,104
2430,317,104
2431,123,49
2432,152,78
2433,233,88
2434,7,6
2435,111,99
2436,307,90
2437,103,94
2438,244,86
2439,304,103
2440,38,36
2441,333,133
2442,220,91
2443,31,39
2444,107,39
2445,109,106
2446,136,93
2447,9,6
2448,277,119
2449,375,99
2450,363,69
2451,125,90
2452,76,80
2453,150,71
2454,167,94
2455,306,75
2456,364,75
2457,199,110
2458,97,75
2459,129,44
2460,97,79
2461,344,78
2462,94,134
2463,114,80
2464,173,113
2465,215,108
2466,9,10
2467,446,107
2468,361,159
2469,79,102
2470,238,141
2471,95,105
2472,209,168
2473,231,170
2474,182,65
2475,209,111
2476,463,189
2477,211,125
2478,173,151
2479,91,105
2480,210,162
2481,692,137
2482,71,51
2483,123,159
2484,479,179
2485,345,140
2486,12,20
2487,100,123
2488,265,117
2489,389,186
2490,97,117
2491,507,180
2492,301,169
2493,149,169
2494,214,124
2495,145,125
2496,189,150
2497,66,25
2498,573,121
2499,32,16
2500,146,68
2501,193,126
2502,287,167
2503,344,179
2504,16,16
2505,224,123
2506,133,126
2507,488,129
2508,229,135
2509,174,128
2510,552,181
2511,344,120
2512,151,170
2513,89,107
2514,222,163
2515,336,194
2516,101,115
2517,212,131
2518,218,75
2519,10,16
2520,117,121
2521,237,124
2522,215,109
2523,352,126
2524,473,174
2525,239,130
2526,233,133
2527,143,96
2528,432,120
2529,51,64
2530,145,127
2531,230,107
2532,312,146
2533,493,132
2534,14,23
2535,402,63
2536,321,68
2537,51,51
2538,180,77
2539,62,41
2540,108,68
2541,221,65
2542,122,40
2543,172,61
2544,373,75
2545,162,50
2546,184,63
2547,60,55
2548,146,71
2549,329,71
2550,257,55
2551,85,63
2552,382,69
2553,274,64
2554,9,11
2555,123,52
2556,189,60
2557,275,84
2558,80,57
2559,437,84
2560,367,72
2561,167,48
2562,127,49
2563,179,64
2564,37,10
2565,466,64
2566,32,9
2567,147,37
2568,119,64
2569,192,71
2570,256,61
2571,9,9
2572,148,72
2573,93,42
2574,411,59
2575,156,49
2576,114,62
2577,423,60
2578,260,52
2579,120,74
2580,72,56
2581,122,85
2582,337,58
2583,69,48
2584,154,56
2585,184,38
2586,10,9
2587,113,56
2588,147,56
2589,123,53
2590,308,58
2591,341,55
2592,204,58
2593,154,63
2594,153,58
2595,378,71
2596,13,29
2597,204,42
2598,201,52
2599,319,57
2600,422,55
2601,11,14
2602,517,112
2603,414,114
2604,76,81
2605,206,162
2606,87,92
2607,143,129
2608,235,168
2609,191,51
2610,183,91
2611,362,164
2612,167,90
2613,163,125
2614,122,82
2615,168,136
2616,339,125
2617,255,112
2618,106,118
2619,370,108
2620,294,100
2621,123,99
2622,186,85
2623,274,171
2624,109,77
2625,415,128
2626,338,150
2627,209,105
2628,154,94
2629,211,132
2630,44,8
2631,435,100
2632,38,9
2633,144,41
2634,171,78
2635,192,163
2636,304,160
2637,17,9
2638,201,114
2639,105,97
2640,355,95
2641,203,105
2642,111,83
2643,444,142
2644,281,105
2645,153,157
2646,116,85
2647,139,168
2648,325,198
2649,119,90
2650,179,113
2651,185,62
2652,7,8
2653,126,113
2654,177,104
2655,158,94
2656,281,90
2657,347,141
2658,232,111
2659,216,81
2660,125,85
2661,364,100
2662,24,46
2663,162,103
2664,219,90
2665,296,178
2666,398,124
2667,9,8
2668,210,108
2669,100,117
2670,242,112
2671,490,119
2672,45,38
2673,97,63
2674,54,67
2675,253,169
2676,301,141
2677,214,128
2678,97,123
2679,152,140
2680,352,201
2681,130,98
2682,209,170
2683,121,117
2684,324,164
2685,13,16
2686,163,122
2687,435,124
2688,233,120
2689,454,186
2690,310,135
2691,134,122
2692,357,172
2693,224,126
2694,131,91
2695,413,117
2696,39,47
2697,115,126
2698,203,126
2699,314,170
2700,304,176
2701,325,124
2702,60,69
2703,154,124
2704,91,111
2705,171,124
2706,93,118
2707,451,191
2708,220,116
2709,224,116
2710,12,17
2711,87,105
2712,148,175
2713,194,135
2714,131,150
2715,505,184
2716,54,59
2717,205,121
2718,44,55
2719,147,118
2720,81,109
2721,122,114
2722,234,149
2723,469,171
2724,130,147
2725,58,58
2726,449,116
2727,246,163
2728,94,99
2729,371,124
2730,11,18
2731,325,117
2732,240,122
2733,337,159
2734,367,182
2735,308,154
2736,197,104
2737,196,120
2738,166,129
2739,74,122
2740,279,138
2741,168,105
2742,118,126
2743,344,122
2744,341,139
2745,14,21
2746,146,56
2747,105,39
2748,179,49
2749,446,57
2750,24,22
2751,64,29
2752,47,28
2753,223,68
2754,179,52
2755,190,47
2756,84,54
2757,141,51
2758,148,61
2759,24,16
2760,206,73
2761,101,47
2762,210,65
2763,10,11
2764,182,66
2765,442,65
2766,125,59
2767,357,72
2768,289,56
2769,138,55
2770,307,74
2771,159,62
2772,135,55
2773,362,61
2774,16,27
2775,156,58
2776,182,55
2777,235,54
2778,328,79
2779,331,65
2780,12,29
2781,150,51
2782,68,64
2783,159,43
2784,70,61
2785,418,89
2786,173,62
2787,205,57
2788,14,7
2789,42,61
2790,132,84
2791,213,57
2792,83,61
2793,415,76
2794,30,23
2795,129,50
2796,28,22
2797,48,57
2798,161,60
2799,238,64
2800,352,71
2801,88,59
2802,58,33
2803,424,58
2804,182,60
2805,71,52
2806,312,65
2807,10,12
2808,244,67
2809,263,58
2810,321,65
2811,291,96
2812,193,69
2813,149,56
2814,143,46
2815,139,48
2816,52,53
2817,259,52
2818,148,39
2819,64,53
2820,288,58
2821,314,61
2822,13,9
2823,221,119
2824,92,94
2825,252,81
2826,508,89
2827,29,37
2828,85,48
2829,70,39
2830,330,178
2831,255,130
2832,233,101
2833,64,69
2834,133,85
2835,231,166
2836,20,31
2837,348,172
2838,109,95
2839,280,155
2840,8,7
2841,176,108
2842,435,117
2843,203,89
2844,412,152
2845,338,79
2846,148,101
2847,395,172
2848,217,85
2849,131,97
2850,428,135
2851,22,71
2852,151,100
2853,266,106
2854,381,102
2855,334,211
2856,372,102
2857,27,75
2858,200,75
2859,71,67
2860,198,92
2861,73,69
2862,540,187
2863,223,101
2864,220,100
2865,8,9
2866,58,92
2867,117,184
2868,213,88
2869,125,146
2870,471,195
2871,27,33
2872,172,83
2873,17,24
2874,62,78
2875,134,84
2876,272,191
2877,544,200
2878,109,154
2879,66,42
2880,562,87
2881,207,86
2882,71,90
2883,384,117
2884,7,6
2885,346,105
2886,259,132
2887,360,154
2888,360,277
2889,288,138
2890,180,112
2891,271,115
2892,155,110
2893,63,94
2894,309,149
2895,138,94
2896,66,83
2897,314,90
2898,454,162
2899,7,8
2900,108,56
2901,155,69
2902,102,34
2903,443,64
2904,91,59
2905,160,52
2906,298,65
2907,181,63
2908,136,52
2909,151,75
2910,247,62
2911,145,55
2912,181,40
2913,168,51
2914,451,58
2915,294,68
2916,334,93
2917,185,47
2918,148,35
2919,311,64
2920,9,10
2921,169,67
2922,366,69
2923,150,51
2924,360,75
2925,62,54
2926,279,79
2927,74,54
2928,122,48
2929,199,67
2930,149,44
2931,57,63
2932,110,56
2933,294,95
2934,120,69
2935,140,56
2936,161,58
2937,73,38
2938,124,64
2939,139,57
2940,261,64
2941,9,9
2942,180,52
2943,366,57
2944,380,55
2945,241,96
2946,354,87
2947,361,60
2948,91,64
2949,129,54
2950,421,64
2951,444,62
2952,74,48
2953,118,74
2954,221,52
2955,71,47
2956,156,51
2957,51,29
2958,303,63
2959,137,30
2960,349,57
2961,166,59
2962,152,52
2963,76,62
2964,326,86
2965,303,72
2966,227,59
2967,92,57
2968,380,72
2969,9,10
2970,241,62
2971,253,63
2972,172,46
2973,119,33
2974,57,42
2975,128,75
2976,192,65
2977,71,26
2978,349,69
2979,231,52
2980,300,40
2981,8,7
2982,163,63
2983,377,66
2984,254,42
2985,75,52
2986,171,56
2987,820,60
2988,166,46
2989,176,85
2990,69,66
2991,456,62
2992,9,7
2993,396,60
2994,351,84
2995,369,88
2996,72,81
2997,69,58
2998,48,59
2999,49,30
3000,291,68
3001,151,53
3002,66,52
3003,144,61
3004,167,58
3005,291,55
3006,401,55
3007,9,7
3008,44,52
3009,134,52
3010,134,35
3011,178,55
3012,66,52
3013,135,43
3014,206,36
3015,30,8
3016,156,39
3017,365,60
3018,321,59
3019,80,51
3020,85,42
3021,70,27
3022,26,8
3023,83,30
3024,128,25
3025,146,53
3026,285,60
3027,176,52
3028,127,50
3029,65,53
3030,322,83
3031,131,52
3032,144,38
3033,365,58
3034,584,55
3035,11,9
3036,138,71
3037,159,110
3038,100,66
3039,67,36
3040,32,34
3041,74,138
3042,118,88
3043,52,31
3044,238,79
3045,142,75
3046,159,42
3047,7,12
3048,116,80
3049,263,83
3050,152,41
3051,38,73
3052,64,65
3053,495,132
3054,97,75
3055,89,127
3056,47,123
3057,260,82
3058,7,9
3059,213,88
3060,245,129
3061,197,151
3062,51,139
3063,37,63
3064,45,75
3065,33,33
3066,175,143
3067,94,78
3068,43,76
3069,71,74
3070,103,74
3071,182,74
3072,261,83
3073,8,12
3074,43,75
3075,90,75
3076,75,39
3077,104,74
3078,36,82
3079,89,105
3080,106,43
3081,38,8
3082,89,78
3083,192,81
3084,236,92
3085,42,74
3086,52,69
3087,46,36
3088,37,7
3089,57,45
3090,92,46
3091,81,79
3092,180,84
3093,102,77
3094,50,33
3095,236,136
3096,77,73
3097,86,39
3098,232,81
3099,361,79
3100,7,11
3101,162,101
3102,17,47
3103,176,87
3104,147,110
3105,65,92
3106,294,121
3107,170,118
3108,65,78
3109,160,104
3110,356,173
3111,30,63
3112,97,117
3113,354,95
3114,58,86
3115,75,84
3116,48,36
3117,224,147
3118,199,144
3119,8,8
3120,243,163
3121,363,149
3122,250,103
3123,13,41
3124,355,112
3125,358,154
3126,115,110
3127,111,106
3128,457,161
3129,161,120
3130,244,64
3131,331,155
3132,402,118
3133,87,77
3134,142,103
3135,159,112
3136,188,113
3137,333,136
3138,300,115
3139,146,72
3140,283,186
3141,315,117
3142,306,117
3143,82,98
3144,327,91
3145,275,102
3146,10,12
3147,96,107
3148,230,71
3149,104,73
3150,181,59
3151,350,192
3152,112,156
3153,143,110
3154,239,70
3155,318,168
3156,209,87
3157,65,102
3158,240,53
3159,108,109
3160,228,88
3161,144,84
3162,304,66
3163,113,44
3164,393,159
3165,109,93
3166,22,22
3167,143,88
3168,25,23
3169,201,47
3170,154,50
3171,54,57
3172,278,62
3173,200,70
3174,80,52
3175,161,55
3176,296,70
3177,9,30
3178,161,59
3179,365,56
3180,57,60
3181,72,53
3182,59,28
3183,245,80
3184,149,78
3185,9,7
3186,256,67
3187,330,80
3188,221,56
3189,10,21
3190,374,64
3191,321,72
3192,82,53
3193,117,60
3194,440,76
3195,216,58
3196,392,58
3197,327,61
3198,90,51
3199,156,51
3200,129,49
3201,223,54
3202,290,60
3203,278,59
3204,156,36
3205,277,77
3206,270,43
3207,320,59
3208,80,51
3209,278,54
3210,210,49
3211,10,7
3212,119,47
3213,194,53
3214,102,43
3215,153,31
3216,304,88
3217,135,70
3218,106,54
3219,272,54
3220,306,79
3221,209,52
3222,71,53
3223,187,39
3224,91,45
3225,160,58
3226,132,57
3227,267,37
3228,71,32
3229,389,83
3230,104,48
3231,9,8
3232,160,62
3233,343,67
3234,385,63
3235,130,35
3236,41,30
3237,197,59
3238,230,53
3239,214,65
3240,153,67
3241,111,49
3242,329,74
3243,234,88
3244,151,49
3245,450,59
3246,298,55
3247,358,86
3248,8,8
3249,108,40
3250,286,62
3251,394,54
3252,75,47
3253,148,43
3254,416,53
3255,540,64
3256,157,48
3257,288,35
3258,296,63
3259,71,44
3260,119,71
3261,271,69
3262,285,57
3263,64,49
3264,314,44
3265,481,59
3266,9,8
3267,360,52
3268,273,64
3269,148,52
3270,121,53
3271,150,53
3272,72,39
3273,248,55
3274,254,87
3275,415,55
3276,58,29
3277,273,60
3278,240,40
3279,13,8
3280,307,78
3281,265,64
3282,377,65
3283,169,53
3284,153,27
3285,139,48
3286,121,35
3287,182,52
3288,203,53
3289,65,58
3290,463,83
3291,148,52
3292,180,74
3293,409,60
3294,89,75
3295,214,69
3296,14,38
3297,362,99
3298,141,76
3299,449,80
3300,16,37
3301,109,77
3302,311,80
3303,220,89
3304,72,57
3305,107,77
3306,207,116
3307,217,75
3308,266,123
3309,9,8
3310,93,80
3311,226,82
3312,16,39
3313,453,104
3314,131,64
3315,310,122
3316,451,93
3317,18,40
3318,243,91
3319,153,73
3320,37,52
3321,374,90
3322,199,84
3323,192,77
3324,26,6
3325,144,72
3326,227,83
3327,74,128
3328,274,129
3329,225,83
3330,187,85
3331,64,79
3332,213,83
3333,216,93
3334,8,9
3335,116,70
3336,204,91
3337,142,87
3338,115,77
3339,257,74
3340,174,89
3341,263,92
3342,99,82
3343,223,77
3344,221,94
3345,25,65
3346,113,79
3347,155,80
3348,168,87
3349,54,71
3350,166,68
3351,133,78
3352,122,80
3353,489,95
3354,166,72
3355,249,117
3356,168,59
3357,152,113
3358,9,8
3359,123,54
3360,271,64
3361,6,34
3362,402,65
3363,152,42
3364,565,45
3365,17,25
3366,101,37
3367,289,55
3368,237,44
3369,69,29
3370,139,44
3371,210,62
3372,224,48
3373,271,65
3374,9,8
3375,146,55
3376,275,66
3377,10,30
3378,505,68
3379,169,45
3380,411,80
3381,429,47
3382,12,28
3383,285,80
3384,167,61
3385,52,29
3386,326,50
3387,367,47
3388,32,7
3389,168,35
3390,246,41
3391,106,59
3392,290,81
3393,271,57
3394,178,64
3395,72,51
3396,220,53
3397,272,47
3398,11,9
3399,181,49
3400,191,52
3401,181,68
3402,147,59
3403,247,45
3404,204,64
3405,247,60
3406,120,39
3407,262,57
3408,292,61
3409,13,56
3410,146,53
3411,174,49
3412,211,58
3413,64,43
3414,162,40
3415,164,46
3416,112,50
3417,569,70
3418,184,47
3419,260,68
3420,209,40
3421,158,59
3422,12,9
3423,149,90
3424,267,114
3425,78,152
3426,142,112
3427,188,109
3428,148,60
3429,133,145
3430,87,93
3431,302,127
3432,12,8
3433,148,116
3434,140,123
3435,256,117
3436,199,69
3437,319,82
3438,74,83
3439,306,53
3440,77,117
3441,186,118
3442,261,133
3443,66,112
3444,273,165
3445,67,50
3446,321,63
3447,278,109
3448,107,39
3449,145,116
3450,495,181
3451,114,151
3452,42,42
3453,531,143
3454,134,111
3455,276,119
3456,274,111
3457,34,38
3458,152,70
3459,339,177
3460,224,165
3461,311,122
3462,108,41
3463,217,116
3464,271,100
3465,216,99
3466,75,82
3467,189,100
3468,235,97
3469,11,8
3470,174,101
3471,277,114
3472,411,104
3473,214,129
3474,149,103
3475,256,149
3476,229,97
3477,298,64
3478,192,65
3479,455,95
3480,15,9
3481,86,110
3482,158,103
3483,367,156
3484,158,122
3485,260,157
3486,130,166
3487,295,158
3488,132,104
3489,224,93
3490,99,165
3491,259,128
3492,470,154
3493,7,7
3494,137,56
3495,223,59
3496,74,62
3497,134,46
3498,167,51
3499,135,35
3500,119,48
3501,81,51
3502,212,55
3503,9,8
3504,143,63
3505,146,60
3506,247,69
3507,181,44
3508,281,43
3509,87,55
3510,271,40
3511,66,40
3512,190,61
3513,218,55
3514,65,50
3515,290,56
3516,53,29
3517,306,41
3518,241,53
3519,79,23
3520,165,49
3521,462,55
3522,116,71
3523,26,23
3524,449,76
3525,139,59
3526,265,52
3527,308,56
3528,23,19
3529,173,37
3530,300,81
3531,230,64
3532,248,47
3533,88,31
3534,206,49
3535,174,54
3536,177,57
3537,64,51
3538,170,48
3539,173,47
3540,9,10
3541,140,57
3542,229,58
3543,367,50
3544,177,45
3545,130,45
3546,217,77
3547,207,40
3548,316,48
3549,171,35
3550,366,57
3551,9,7
3552,58,43
3553,132,42
3554,354,78
3555,195,55
3556,257,52
3557,142,60
3558,299,73
3559,144,42
3560,157,47
3561,82,61
3562,255,50
3563,381,58
3564,10,9
3565,164,59
3566,207,56
3567,16,33
3568,204,52
3569,275,51
3570,171,43
3571,251,58
3572,170,44
3573,461,62
3574,146,41
3575,334,52
3576,7,7
3577,112,43
3578,241,58
3579,130,70
3580,133,57
3581,173,44
3582,230,60
3583,131,56
3584,297,56
3585,140,41
3586,315,38
3587,11,21
3588,23,23
3589,116,68
3590,482,69
3591,54,54
3592,61,32
3593,259,50
3594,65,62
3595,109,76
3596,53,36
3597,71,46
3598,124,31
3599,389,55
3600,388,59
3601,116,66
3602,84,58
3603,170,53
3604,14,28
3605,246,90
3606,85,28
3607,62,33
3608,219,63
3609,257,49
3610,8,9
3611,20,25
3612,11,42
3613,88,25
3614,47,23
3615,296,73
3616,454,60
3617,11,9
3618,13,47
3619,121,28
3620,381,61
3621,167,39
3622,316,56
3623,97,49
3624,129,50
3625,251,79
3626,330,63
3627,71,42
3628,399,72
3629,136,50
3630,245,50
3631,382,64
3632,81,58
3633,146,51
3634,215,52
3635,253,55
3636,169,38
3637,72,49
3638,261,65
3639,157,51
3640,258,53
3641,55,27
3642,315,52
3643,70,44
3644,168,38
3645,271,54
3646,9,8
3647,36,41
3648,201,161
3649,51,41
3650,337,172
3651,97,195
3652,248,199
3653,167,109
3654,171,81
3655,299,161
3656,151,118
3657,182,108
3658,30,53
3659,135,132
3660,434,78
3661,336,149
3662,69,86
3663,202,113
3664,421,166
3665,431,168
3666,159,108
3667,422,98
3668,312,160
3669,57,84
3670,55,48
3671,313,99
3672,30,46
3673,165,115
3674,34,10
3675,9,13
3676,38,29
3677,192,126
3678,264,125
3679,222,125
3680,98,45
3681,18,49
3682,43,43
3683,117,99
3684,140,51
3685,293,174
3686,193,94
3687,56,40
3688,234,102
3689,247,145
3690,217,89
3691,194,68
3692,103,34
3693,489,126
3694,413,102
3695,54,91
3696,425,149
3697,108,95
3698,39,47
3699,176,129
3700,84,107
3701,163,101
3702,153,149
3703,59,44
3704,338,175
3705,379,126
3706,11,7
3707,117,103
3708,199,90
3709,421,119
3710,187,123
3711,137,94
3712,177,97
3713,354,161
3714,55,101
3715,306,199
3716,213,97
3717,197,92
3718,186,112
3719,86,166
3720,190,107
3721,12,10
3722,18,30
3723,152,57
3724,43,20
3725,322,45
3726,78,56
3727,269,62
3728,198,52
3729,150,41
3730,280,67
3731,121,48
3732,138,49
3733,18,32
3734,115,40
3735,346,51
3736,230,58
3737,56,52
3738,133,51
3739,296,60
3740,378,81
3741,132,42
3742,345,51
3743,234,66
3744,46,56
3745,51,28
3746,231,53
3747,19,38
3748,116,46
3749,27,10
3750,9,8
3751,23,21
3752,140,58
3753,248,59
3754,188,53
3755,78,26
3756,11,23
3757,34,21
3758,118,50
3759,114,40
3760,265,75
3761,170,53
3762,56,26
3763,214,46
3764,303,61
3765,223,53
3766,222,42
3767,97,24
3768,463,71
3769,387,68
3770,69,39
3771,298,65
3772,80,58
3773,13,29
3774,129,56
3775,57,58
3776,125,42
3777,124,65
3778,56,26
3779,326,82
3780,331,51
3781,10,8
3782,139,55
3783,182,41
3784,409,38
3785,169,67
3786,126,50
3787,167,40
3788,347,63
3789,75,46
3790,370,79
3791,225,48
3792,153,62
3793,164,57
3794,74,65
3795,146,51
3796,9,10
3797,62,83
3798,142,82
3799,97,76
3800,28,32
3801,303,104
3802,189,68
3803,147,68
3804,12,38
3805,94,116
3806,37,68
3807,68,73
3808,177,117
3809,64,76
3810,75,76
3811,138,112
3812,62,132
3813,115,79
3814,106,81
3815,101,74
3816,80,34
3817,207,77
3818,70,117
3819,71,70
3820,88,73
3821,157,120
3822,14,43
3823,41,65
3824,124,146
3825,97,72
3826,220,72
3827,7,10
3828,25,36
3829,68,69
3830,147,70
3831,61,127
3832,54,69
3833,57,71
3834,62,65
3835,72,70
3836,118,78
3837,117,36
3838,116,41
3839,62,84
3840,34,73
3841,261,123
3842,52,140
3843,121,118
3844,124,91
3845,17,41
3846,91,81
3847,170,85
3848,215,78
3849,13,28
3850,16,29
3851,67,86
3852,206,126
3853,75,155
3854,104,74
3855,108,71
3856,41,80
3857,169,154
3858,120,83
3859,96,131
3860,71,40
3861,61,74
3862,5,9
3863,23,27
3864,23,20
3865,150,44
3866,324,55
3867,174,40
3868,55,26
3869,547,64
3870,278,46
3871,301,55
3872,13,28
3873,150,63
3874,75,41
3875,156,46
3876,267,65
3877,81,45
3878,131,52
3879,183,56
3880,89,61
3881,208,36
3882,179,36
3883,157,52
3884,137,32
